instrument,timeframe,timestamp,open,high,low,close
EURUSD,D1,2013-03-20 00:00:00+00:00,1.28578,1.29776,1.28566,1.2933
EURUSD,D1,2013-03-21 00:00:00+00:00,1.29331,1.29551,1.28799,1.2898
EURUSD,D1,2013-03-22 00:00:00+00:00,1.28981,1.30095,1.2888,1.29867
EURUSD,D1,2013-03-25 00:00:00+00:00,1.29724,1.30479,1.28296,1.28593
EURUSD,D1,2013-03-26 00:00:00+00:00,1.28596,1.28895,1.28286,1.28633
EURUSD,D1,2013-03-27 00:00:00+00:00,1.28632,1.28668,1.27509,1.27785
EURUSD,D1,2013-03-28 00:00:00+00:00,1.27786,1.28443,1.2755,1.28144
EURUSD,D1,2013-03-29 00:00:00+00:00,1.28144,1.28368,1.2793,1.28148
EURUSD,D1,2013-04-01 00:00:00+00:00,1.28112,1.28677,1.2771,1.28435
EURUSD,D1,2013-04-02 00:00:00+00:00,1.28431,1.28775,1.28086,1.28223
EURUSD,D1,2013-04-03 00:00:00+00:00,1.28221,1.28639,1.27898,1.28427
EURUSD,D1,2013-04-04 00:00:00+00:00,1.28427,1.29487,1.27454,1.2933
EURUSD,D1,2013-04-05 00:00:00+00:00,1.2933,1.30397,1.29005,1.29915
EURUSD,D1,2013-04-08 00:00:00+00:00,1.29937,1.30376,1.29683,1.30184
EURUSD,D1,2013-04-09 00:00:00+00:00,1.30184,1.31029,1.30045,1.30812
