instrument,timeframe,timestamp,open,high,low,close
XAUUSD,D1,2017-10-16 00:00:00+00:00,1302.64,1305.98,1290.32,1294.49
XAUUSD,D1,2017-10-17 00:00:00+00:00,1299.0,1299.17,1281.33,1284.64
XAUUSD,D1,2017-10-18 00:00:00+00:00,1280.75,1288.83,1276.91,1280.55
XAUUSD,D1,2017-10-19 00:00:00+00:00,1280.55,1290.4,1276.54,1289.48
XAUUSD,D1,2017-10-20 00:00:00+00:00,1289.52,1291.02,1277.83,1280.59
XAUUSD,D1,2017-10-23 00:00:00+00:00,1278.27,1283.23,1272.55,1281.68
XAUUSD,D1,2017-10-24 00:00:00+00:00,1281.88,1283.59,1273.64,1276.17
XAUUSD,D1,2017-10-25 00:00:00+00:00,1274.97,1280.0,1270.9,1276.97
XAUUSD,D1,2017-10-26 00:00:00+00:00,1277.1,1282.45,1265.64,1266.38
XAUUSD,D1,2017-10-27 00:00:00+00:00,1266.86,1273.94,1263.62,1273.63
XAUUSD,D1,2017-10-30 00:00:00+00:00,1272.86,1278.75,1268.88,1275.71
XAUUSD,D1,2017-10-31 00:00:00+00:00,1271.64,1278.09,1267.63,1270.51
XAUUSD,D1,2017-11-01 00:00:00+00:00,1270.17,1280.79,1267.91,1274.19
XAUUSD,D1,2017-11-02 00:00:00+00:00,1274.5,1284.08,1273.22,1275.6
XAUUSD,D1,2017-11-03 00:00:00+00:00,1277.75,1280.39,1265.41,1269.58
XAUUSD,D1,2017-11-06 00:00:00+00:00,1269.48,1282.87,1265.99,1281.23
XAUUSD,D1,2017-11-07 00:00:00+00:00,1282.73,1282.78,1271.84,1274.7
XAUUSD,D1,2017-11-08 00:00:00+00:00,1275.12,1287.16,1275.12,1281.14
XAUUSD,D1,2017-11-09 00:00:00+00:00,1281.02,1288.38,1279.84,1284.69
XAUUSD,D1,2017-11-10 00:00:00+00:00,1284.49,1287.04,1273.35,1275.52
XAUUSD,D1,2017-11-13 00:00:00+00:00,1274.58,1279.79,1274.21,1278.03
XAUUSD,D1,2017-11-14 00:00:00+00:00,1278.28,1283.56,1269.98,1279.71
XAUUSD,D1,2017-11-15 00:00:00+00:00,1280.22,1289.47,1276.71,1277.77
XAUUSD,D1,2017-11-16 00:00:00+00:00,1277.71,1281.74,1275.06,1278.05
XAUUSD,D1,2017-11-17 00:00:00+00:00,1278.63,1296.9,1278.18,1294.07
XAUUSD,D1,2017-11-20 00:00:00+00:00,1292.97,1294.78,1274.51,1276.3
XAUUSD,D1,2017-11-21 00:00:00+00:00,1276.74,1284.68,1276.19,1279.88
XAUUSD,D1,2017-11-22 00:00:00+00:00,1280.4,1294.63,1278.99,1292.04
XAUUSD,D1,2017-11-23 00:00:00+00:00,1291.37,1293.51,1286.82,1291.09
XAUUSD,D1,2017-11-24 00:00:00+00:00,1291.43,1293.23,1285.61,1288.36
XAUUSD,D1,2017-11-27 00:00:00+00:00,1288.36,1299.2,1286.68,1293.85
XAUUSD,D1,2017-11-28 00:00:00+00:00,1293.62,1297.39,1290.64,1293.53
XAUUSD,D1,2017-11-29 00:00:00+00:00,1293.69,1296.61,1282.0,1283.29
XAUUSD,D1,2017-11-30 00:00:00+00:00,1283.59,1285.24,1270.29,1274.38
XAUUSD,D1,2017-12-01 00:00:00+00:00,1274.39,1289.22,1271.6,1280.44
XAUUSD,D1,2017-12-04 00:00:00+00:00,1274.58,1277.11,1271.01,1275.72
XAUUSD,D1,2017-12-05 00:00:00+00:00,1275.84,1276.97,1260.92,1265.35
XAUUSD,D1,2017-12-06 00:00:00+00:00,1263.8,1269.19,1262.54,1263.1
XAUUSD,D1,2017-12-07 00:00:00+00:00,1262.62,1264.46,1243.87,1246.71
XAUUSD,D1,2017-12-08 00:00:00+00:00,1247.34,1252.32,1243.83,1248.17
XAUUSD,D1,2017-12-11 00:00:00+00:00,1247.29,1251.5,1240.67,1241.56
XAUUSD,D1,2017-12-12 00:00:00+00:00,1241.67,1246.17,1236.42,1244.58
XAUUSD,D1,2017-12-13 00:00:00+00:00,1243.76,1257.07,1240.24,1255.64
XAUUSD,D1,2017-12-14 00:00:00+00:00,1255.19,1259.05,1250.45,1252.43
XAUUSD,D1,2017-12-15 00:00:00+00:00,1252.71,1261.79,1252.66,1255.08
XAUUSD,D1,2017-12-18 00:00:00+00:00,1254.4,1263.93,1252.74,1261.68
XAUUSD,D1,2017-12-19 00:00:00+00:00,1262.05,1265.24,1259.2,1261.23
XAUUSD,D1,2017-12-20 00:00:00+00:00,1261.31,1267.83,1261.29,1265.35
XAUUSD,D1,2017-12-21 00:00:00+00:00,1265.15,1268.94,1262.76,1266.21
XAUUSD,D1,2017-12-22 00:00:00+00:00,1266.53,1276.15,1264.96,1275.15
XAUUSD,D1,2017-12-26 00:00:00+00:00,1274.16,1283.77,1273.43,1282.6
XAUUSD,D1,2017-12-27 00:00:00+00:00,1283.21,1288.91,1281.32,1287.12
XAUUSD,D1,2017-12-28 00:00:00+00:00,1287.5,1295.18,1287.02,1294.63
XAUUSD,D1,2017-12-29 00:00:00+00:00,1294.65,1307.52,1293.87,1302.63
XAUUSD,D1,2018-01-02 00:00:00+00:00,1303.48,1318.9,1302.19,1317.16
XAUUSD,D1,2018-01-02 01:00:00+00:00,1303.48,1318.9,1302.19,1317.16
XAUUSD,D1,2018-01-03 00:00:00+00:00,1317.33,1321.33,1307.42,1313.06
XAUUSD,D1,2018-01-03 01:00:00+00:00,1317.33,1321.33,1307.42,1313.06
XAUUSD,D1,2018-01-04 00:00:00+00:00,1312.77,1326.02,1305.81,1322.22
XAUUSD,D1,2018-01-04 01:00:00+00:00,1312.77,1326.02,1305.81,1322.22
XAUUSD,D1,2018-01-05 00:00:00+00:00,1322.5,1323.35,1313.66,1319.25
XAUUSD,D1,2018-01-05 01:00:00+00:00,1322.5,1323.35,1313.66,1319.25
XAUUSD,D1,2018-01-08 00:00:00+00:00,1320.45,1322.11,1314.76,1320.06
XAUUSD,D1,2018-01-08 01:00:00+00:00,1320.45,1322.11,1314.76,1320.06
XAUUSD,D1,2018-01-09 00:00:00+00:00,1320.03,1320.35,1308.73,1312.42
XAUUSD,D1,2018-01-09 01:00:00+00:00,1320.03,1320.35,1308.73,1312.42
XAUUSD,D1,2018-01-10 00:00:00+00:00,1312.06,1327.71,1308.07,1316.57
XAUUSD,D1,2018-01-10 01:00:00+00:00,1312.06,1327.71,1308.07,1316.57
XAUUSD,D1,2018-01-11 00:00:00+00:00,1316.58,1323.94,1315.68,1322.06
XAUUSD,D1,2018-01-11 01:00:00+00:00,1316.58,1323.94,1315.68,1322.06
XAUUSD,D1,2018-01-12 00:00:00+00:00,1322.5,1339.31,1321.55,1337.61
XAUUSD,D1,2018-01-12 01:00:00+00:00,1322.5,1339.31,1321.55,1337.61
XAUUSD,D1,2018-01-15 00:00:00+00:00,1336.23,1344.71,1335.78,1340.57
XAUUSD,D1,2018-01-15 01:00:00+00:00,1336.23,1344.71,1335.78,1340.57
XAUUSD,D1,2018-01-16 00:00:00+00:00,1340.0,1342.27,1331.8,1338.04
XAUUSD,D1,2018-01-16 01:00:00+00:00,1340.0,1342.27,1331.8,1338.04
XAUUSD,D1,2018-01-17 00:00:00+00:00,1338.09,1343.86,1326.12,1326.22
XAUUSD,D1,2018-01-17 01:00:00+00:00,1338.09,1343.86,1326.12,1326.22
XAUUSD,D1,2018-01-18 00:00:00+00:00,1326.62,1333.07,1324.25,1326.61
XAUUSD,D1,2018-01-18 01:00:00+00:00,1326.62,1333.07,1324.25,1326.61
XAUUSD,D1,2018-01-19 00:00:00+00:00,1326.65,1337.97,1326.26,1331.44
XAUUSD,D1,2018-01-19 01:00:00+00:00,1326.65,1337.97,1326.26,1331.44
XAUUSD,D1,2018-01-22 00:00:00+00:00,1334.03,1335.67,1328.39,1333.55
XAUUSD,D1,2018-01-22 01:00:00+00:00,1334.03,1335.67,1328.39,1333.55
XAUUSD,D1,2018-01-23 00:00:00+00:00,1333.26,1341.73,1331.36,1340.9
XAUUSD,D1,2018-01-23 01:00:00+00:00,1333.26,1341.73,1331.36,1340.9
XAUUSD,D1,2018-01-24 00:00:00+00:00,1341.13,1362.13,1339.49,1358.38
XAUUSD,D1,2018-01-24 01:00:00+00:00,1341.13,1362.13,1339.49,1358.38
XAUUSD,D1,2018-01-25 00:00:00+00:00,1357.02,1366.03,1342.56,1347.64
XAUUSD,D1,2018-01-25 01:00:00+00:00,1357.02,1366.03,1342.56,1347.64
XAUUSD,D1,2018-01-26 00:00:00+00:00,1348.53,1357.07,1344.57,1350.18
XAUUSD,D1,2018-01-26 01:00:00+00:00,1348.53,1357.07,1344.57,1350.18
XAUUSD,D1,2018-01-29 00:00:00+00:00,1348.92,1352.38,1337.59,1339.88
